,date,time,location,catch
6334,2021-01-18,1,H5,4
6335,2021-01-18,1,H5,4
6336,2021-01-18,1,H5,2
6337,2021-01-18,1,H5,2
6338,2021-01-18,3,C2,0
6339,2021-01-18,3,C2,0
6340,2021-01-18,3,C2,1
6341,2021-01-18,3,C2,0
6342,2021-01-18,3,C2,1
6343,2021-01-18,3,C2,1
6344,2021-01-19,3,C3,1
6345,2021-01-19,3,C3,3
6346,2021-01-19,3,C3,1
6347,2021-01-19,3,C3,4
6348,2021-01-19,4,H5,4
6349,2021-01-19,4,H5,0
6350,2021-01-19,4,H5,1
6351,2021-01-19,4,H5,1
6352,2021-01-19,4,H5,2
6353,2021-01-20,1,H6,2
6354,2021-01-20,1,H6,0
6355,2021-01-20,1,H6,0
6356,2021-01-20,1,H6,2
6357,2021-01-20,1,H6,3
6358,2021-01-20,2,AB2,2
6359,2021-01-20,2,AB2,1
6360,2021-01-20,2,AB2,1
6361,2021-01-20,4,H4,4
6362,2021-01-20,4,H4,0
6363,2021-01-21,1,H6,4
6364,2021-01-21,1,H6,4
6365,2021-01-21,1,H6,0
6366,2021-01-21,1,H6,3
6367,2021-01-21,1,H6,4
6368,2021-01-21,2,AB1,3
6369,2021-01-21,2,AB1,1
6370,2021-01-21,2,AB1,0
6371,2021-01-21,3,C1,3
6372,2021-01-21,3,C1,0
6373,2021-01-21,3,C1,1
6374,2021-01-21,4,H5,3
6375,2021-01-21,4,H5,2
6376,2021-01-21,4,H5,4
6377,2021-01-21,4,H5,1
6378,2021-01-21,4,H5,2
6379,2021-01-22,3,C1,3
6380,2021-01-22,3,C1,2
6381,2021-01-22,3,C1,2
6382,2021-01-23,1,H2,1
6383,2021-01-23,3,C2,2
6384,2021-01-23,3,C2,3
6385,2021-01-23,3,C2,2
6386,2021-01-23,3,C2,3
6387,2021-01-23,3,C2,0
6388,2021-01-23,3,C2,1
6389,2021-01-24,2,AB3,0
6390,2021-01-24,2,AB3,3
6391,2021-01-24,2,AB3,0
6392,2021-01-24,2,AB3,1
6393,2021-01-24,4,H4,0
6394,2021-01-24,4,H4,2
6395,2021-01-25,1,H6,0
6396,2021-01-25,1,H6,2
6397,2021-01-25,1,H6,1
6398,2021-01-25,1,H6,0
6399,2021-01-25,1,H6,3
6400,2021-01-25,3,H3,2
6401,2021-01-25,3,H3,2
6402,2021-01-26,1,H4,0
6403,2021-01-26,1,H4,2
6404,2021-01-26,3,H5,3
6405,2021-01-26,3,H5,2
6406,2021-01-26,3,H5,2
6407,2021-01-26,3,H5,4
6408,2021-01-27,2,AB3,0
6409,2021-01-27,2,AB3,0
6410,2021-01-27,2,AB3,4
6411,2021-01-27,2,AB3,2
6412,2021-01-27,3,C2,0
6413,2021-01-27,3,C2,2
6414,2021-01-27,3,C2,3
6415,2021-01-27,3,C2,4
6416,2021-01-27,3,C2,3
6417,2021-01-27,3,C2,1
6418,2021-01-28,3,C2,1
6419,2021-01-28,3,C2,4
6420,2021-01-28,3,C2,4
6421,2021-01-28,3,C2,4
6422,2021-01-28,3,C2,4
6423,2021-01-28,3,C2,3
6424,2021-01-28,4,H1,4
6425,2021-01-29,4,E,4
6426,2021-01-29,4,E,2
6427,2021-01-29,4,E,3
6428,2021-01-29,4,E,4
6429,2021-01-30,1,H5,4
6430,2021-01-30,1,H5,3
6431,2021-01-30,1,H5,2
6432,2021-01-30,1,H5,0
6433,2021-01-30,2,AB1,3
6434,2021-01-30,2,AB1,3
6435,2021-01-30,2,AB1,0
6436,2021-01-30,3,C2,2
6437,2021-01-30,3,C2,2
6438,2021-01-30,3,C2,1
6439,2021-01-30,3,C2,4
6440,2021-01-30,3,C2,0
6441,2021-01-30,3,C2,4
6442,2021-01-30,4,H4,1
6443,2021-01-30,4,H4,2
6444,2021-01-31,1,H1,2
6445,2021-01-31,4,H2,1
6446,2021-02-01,1,H1,1
6447,2021-02-01,3,H4,3
6448,2021-02-01,3,H4,1
6449,2021-02-02,1,H3,4
6450,2021-02-02,1,H3,3
6451,2021-02-02,1,H3,0
6452,2021-02-02,4,H2,0
6453,2021-02-03,3,H6,0
6454,2021-02-03,3,H6,2
6455,2021-02-03,3,H6,2
6456,2021-02-03,3,H6,2
6457,2021-02-04,3,C3,4
6458,2021-02-04,3,C3,4
6459,2021-02-04,3,C3,3
6460,2021-02-04,3,C3,2
6461,2021-02-05,1,H4,2
6462,2021-02-05,1,H4,1
6463,2021-02-05,2,AB1,2
6464,2021-02-05,2,AB1,3
6465,2021-02-05,2,AB1,2
6466,2021-02-05,3,H4,0
6467,2021-02-05,3,H4,3
6468,2021-02-05,4,H2,1
6469,2021-02-06,1,H1,2
6470,2021-02-07,2,MBA,0
6471,2021-02-07,2,MBA,4
6472,2021-02-07,2,MBA,4
6473,2021-02-08,2,AB1,2
6474,2021-02-08,2,AB1,4
6475,2021-02-08,2,AB1,0
6476,2021-02-08,3,C2,2
6477,2021-02-08,3,C2,2
6478,2021-02-08,3,C2,2
6479,2021-02-08,3,C2,1
6480,2021-02-08,3,C2,3
6481,2021-02-08,3,C2,0
6482,2021-02-09,3,H5,0
6483,2021-02-09,3,H5,4
6484,2021-02-09,3,H5,3
6485,2021-02-09,3,H5,0
6486,2021-02-09,4,H2,1
6487,2021-02-10,1,H1,4
6488,2021-02-10,3,H2,0
6489,2021-02-11,2,AB1,3
6490,2021-02-11,2,AB1,3
6491,2021-02-11,2,AB1,2
6492,2021-02-12,1,H4,4
6493,2021-02-12,1,H4,1
6494,2021-02-12,2,MBA,0
6495,2021-02-12,2,MBA,1
6496,2021-02-12,2,MBA,1
6497,2021-02-12,3,H3,2
6498,2021-02-12,3,H3,3
6499,2021-02-13,1,H4,0
6500,2021-02-13,1,H4,4
6501,2021-02-13,2,AB1,3
6502,2021-02-13,2,AB1,3
6503,2021-02-13,2,AB1,0
6504,2021-02-14,1,H1,0
6505,2021-02-14,3,C2,2
6506,2021-02-14,3,C2,4
6507,2021-02-14,3,C2,3
6508,2021-02-14,3,C2,2
6509,2021-02-14,3,C2,1
6510,2021-02-14,3,C2,4
6511,2021-02-16,1,H5,1
6512,2021-02-16,1,H5,1
6513,2021-02-16,1,H5,3
6514,2021-02-16,1,H5,3
6515,2021-02-16,3,H6,4
6516,2021-02-16,3,H6,2
6517,2021-02-16,3,H6,1
6518,2021-02-16,3,H6,1
6519,2021-02-17,4,H5,4
6520,2021-02-17,4,H5,0
6521,2021-02-17,4,H5,2
6522,2021-02-17,4,H5,1
6523,2021-02-17,4,H5,0
6524,2021-02-19,4,H6,4
6525,2021-02-19,4,H6,1
6526,2021-02-19,4,H6,3
6527,2021-02-19,4,H6,3
6528,2021-02-19,4,H6,0
6529,2021-02-20,1,H5,3
6530,2021-02-20,1,H5,2
6531,2021-02-20,1,H5,1
6532,2021-02-20,1,H5,2
6533,2021-02-21,3,C1,4
6534,2021-02-21,3,C1,1
6535,2021-02-21,3,C1,1
6536,2021-02-22,1,H4,3
6537,2021-02-22,1,H4,2
6538,2021-02-23,1,E,1
6539,2021-02-23,1,E,2
6540,2021-02-23,1,E,0
6541,2021-02-23,1,E,4
6542,2021-02-23,2,AB2,1
6543,2021-02-23,2,AB2,0
6544,2021-02-23,2,AB2,1
6545,2021-02-23,3,C3,1
6546,2021-02-23,3,C3,3
6547,2021-02-23,3,C3,0
6548,2021-02-23,3,C3,3
6549,2021-02-23,4,E,4
6550,2021-02-23,4,E,1
6551,2021-02-23,4,E,1
6552,2021-02-23,4,E,1
6553,2021-02-24,4,H2,1
6554,2021-02-25,1,H3,3
6555,2021-02-25,1,H3,4
6556,2021-02-25,1,H3,1
6557,2021-02-25,3,H4,0
6558,2021-02-25,3,H4,1
6559,2021-02-25,4,E,3
6560,2021-02-25,4,E,2
6561,2021-02-25,4,E,3
6562,2021-02-25,4,E,0
6563,2021-02-26,3,H3,4
6564,2021-02-26,3,H3,2
6565,2021-02-27,1,E,1
6566,2021-02-27,1,E,3
6567,2021-02-27,1,E,2
6568,2021-02-27,1,E,3
6569,2021-02-27,3,C1,0
6570,2021-02-27,3,C1,0
6571,2021-02-27,3,C1,2
6572,2021-02-27,4,H6,0
6573,2021-02-27,4,H6,3
6574,2021-02-27,4,H6,1
6575,2021-02-27,4,H6,2
6576,2021-02-27,4,H6,1
6577,2021-02-28,3,H6,1
6578,2021-02-28,3,H6,2
6579,2021-02-28,3,H6,3
6580,2021-02-28,3,H6,0
6581,2021-03-01,3,H6,2
6582,2021-03-01,3,H6,4
6583,2021-03-01,3,H6,2
6584,2021-03-01,3,H6,0
6585,2021-03-01,4,E,1
6586,2021-03-01,4,E,3
6587,2021-03-01,4,E,1
6588,2021-03-01,4,E,4
6589,2021-03-02,3,C3,4
6590,2021-03-02,3,C3,0
6591,2021-03-02,3,C3,4
6592,2021-03-02,3,C3,2
6593,2021-03-02,4,H6,4
6594,2021-03-02,4,H6,0
6595,2021-03-02,4,H6,1
6596,2021-03-02,4,H6,3
6597,2021-03-02,4,H6,0
6598,2021-03-03,1,H6,0
6599,2021-03-03,1,H6,2
6600,2021-03-03,1,H6,4
6601,2021-03-03,1,H6,1
6602,2021-03-03,1,H6,4
6603,2021-03-04,1,E,0
6604,2021-03-04,1,E,3
6605,2021-03-04,1,E,3
6606,2021-03-04,1,E,0
6607,2021-03-04,3,H6,4
6608,2021-03-04,3,H6,0
6609,2021-03-04,3,H6,1
6610,2021-03-04,3,H6,3
6611,2021-03-05,3,H1,0
6612,2021-03-05,4,H5,1
6613,2021-03-05,4,H5,0
6614,2021-03-05,4,H5,2
6615,2021-03-05,4,H5,3
6616,2021-03-05,4,H5,3
6617,2021-03-07,2,AB1,1
6618,2021-03-07,2,AB1,0
6619,2021-03-07,2,AB1,3
6620,2021-03-07,3,C3,1
6621,2021-03-07,3,C3,0
6622,2021-03-07,3,C3,0
6623,2021-03-07,3,C3,4
6624,2021-03-07,4,H4,0
6625,2021-03-07,4,H4,4
6626,2021-03-08,2,MBA,0
6627,2021-03-08,2,MBA,4
6628,2021-03-08,2,MBA,2
6629,2021-03-10,3,H4,4
6630,2021-03-10,3,H4,4
6631,2021-03-12,1,H6,2
6632,2021-03-12,1,H6,3
6633,2021-03-12,1,H6,4
6634,2021-03-12,1,H6,0
6635,2021-03-12,1,H6,4
6636,2021-03-12,2,AB1,0
6637,2021-03-12,2,AB1,0
6638,2021-03-12,2,AB1,3
6639,2021-03-12,3,H6,3
6640,2021-03-12,3,H6,1
6641,2021-03-12,3,H6,3
6642,2021-03-12,3,H6,4
6643,2021-03-13,2,AB1,4
6644,2021-03-13,2,AB1,0
6645,2021-03-13,2,AB1,1
6646,2021-03-13,3,H6,3
6647,2021-03-13,3,H6,3
6648,2021-03-13,3,H6,3
6649,2021-03-13,3,H6,4
6650,2021-03-14,3,H2,3
6651,2021-03-14,4,H3,0
6652,2021-03-14,4,H3,3
6653,2021-03-15,3,H2,0
6654,2021-03-15,4,H3,4
6655,2021-03-15,4,H3,3
6656,2021-03-16,1,H1,3
6657,2021-03-16,3,C1,3
6658,2021-03-16,3,C1,2
6659,2021-03-16,3,C1,1
6660,2021-03-16,4,H6,3
6661,2021-03-16,4,H6,1
6662,2021-03-16,4,H6,0
6663,2021-03-16,4,H6,3
6664,2021-03-16,4,H6,1
6665,2021-03-17,3,H4,4
6666,2021-03-17,3,H4,2
6667,2021-03-17,4,H5,2
6668,2021-03-17,4,H5,1
6669,2021-03-17,4,H5,3
6670,2021-03-17,4,H5,4
6671,2021-03-17,4,H5,4
6672,2021-03-18,1,H4,0
6673,2021-03-18,1,H4,2
6674,2021-03-18,3,C1,3
6675,2021-03-18,3,C1,0
6676,2021-03-18,3,C1,1
6677,2021-03-19,1,E,4
6678,2021-03-19,1,E,2
6679,2021-03-19,1,E,0
6680,2021-03-19,1,E,1
6681,2021-03-19,3,H2,4
6682,2021-03-19,4,H1,2
6683,2021-03-20,1,H5,3
6684,2021-03-20,1,H5,3
6685,2021-03-20,1,H5,3
6686,2021-03-20,1,H5,4
6687,2021-03-20,2,MBA,4
6688,2021-03-20,2,MBA,4
6689,2021-03-20,2,MBA,1
6690,2021-03-20,3,H1,2
6691,2021-03-21,2,MBA,2
6692,2021-03-21,2,MBA,3
6693,2021-03-21,2,MBA,0
6694,2021-03-21,3,C2,3
6695,2021-03-21,3,C2,4
6696,2021-03-21,3,C2,1
6697,2021-03-21,3,C2,0
6698,2021-03-21,3,C2,0
6699,2021-03-21,3,C2,0
6700,2021-03-21,4,E,2
6701,2021-03-21,4,E,2
6702,2021-03-21,4,E,3
6703,2021-03-21,4,E,3
6704,2021-03-22,3,C3,1
6705,2021-03-22,3,C3,2
6706,2021-03-22,3,C3,2
6707,2021-03-22,3,C3,0
6708,2021-03-22,4,H5,1
6709,2021-03-22,4,H5,2
6710,2021-03-22,4,H5,3
6711,2021-03-22,4,H5,4
6712,2021-03-22,4,H5,0
6713,2021-03-23,2,AB1,3
6714,2021-03-23,2,AB1,3
6715,2021-03-23,2,AB1,2
6716,2021-03-23,3,C2,1
6717,2021-03-23,3,C2,4
6718,2021-03-23,3,C2,3
6719,2021-03-23,3,C2,3
6720,2021-03-23,3,C2,1
6721,2021-03-23,3,C2,1
6722,2021-03-23,4,H1,2
6723,2021-03-24,1,H5,3
6724,2021-03-24,1,H5,0
6725,2021-03-24,1,H5,1
6726,2021-03-24,1,H5,4
6727,2021-03-24,3,C1,1
6728,2021-03-24,3,C1,1
6729,2021-03-24,3,C1,4
6730,2021-03-24,4,H4,0
6731,2021-03-24,4,H4,0
6732,2021-03-25,1,H6,0
6733,2021-03-25,1,H6,2
6734,2021-03-25,1,H6,1
6735,2021-03-25,1,H6,0
6736,2021-03-25,1,H6,0
6737,2021-03-25,2,AB3,2
6738,2021-03-25,2,AB3,2
6739,2021-03-25,2,AB3,4
6740,2021-03-25,2,AB3,3
6741,2021-03-25,3,H1,3
6742,2021-03-26,1,H6,3
6743,2021-03-26,1,H6,4
6744,2021-03-26,1,H6,0
6745,2021-03-26,1,H6,3
6746,2021-03-26,1,H6,3
6747,2021-03-26,3,C3,2
6748,2021-03-26,3,C3,4
6749,2021-03-26,3,C3,4
6750,2021-03-26,3,C3,0
6751,2021-03-26,4,H6,1
6752,2021-03-26,4,H6,3
6753,2021-03-26,4,H6,3
6754,2021-03-26,4,H6,3
6755,2021-03-26,4,H6,0
6756,2021-03-27,2,AB3,4
6757,2021-03-27,2,AB3,3
6758,2021-03-27,2,AB3,2
6759,2021-03-27,2,AB3,4
6760,2021-03-27,3,H5,1
6761,2021-03-27,3,H5,2
6762,2021-03-27,3,H5,0
6763,2021-03-27,3,H5,2
6764,2021-03-28,1,E,1
6765,2021-03-28,1,E,2
6766,2021-03-28,1,E,1
6767,2021-03-28,1,E,2
6768,2021-03-28,2,AB1,4
6769,2021-03-28,2,AB1,4
6770,2021-03-28,2,AB1,1
6771,2021-03-30,2,AB3,0
6772,2021-03-30,2,AB3,2
6773,2021-03-30,2,AB3,1
6774,2021-03-30,2,AB3,0
6775,2021-03-30,4,H1,3
6776,2021-03-31,2,AB3,3
6777,2021-03-31,2,AB3,2
6778,2021-03-31,2,AB3,1
6779,2021-03-31,2,AB3,2
6780,2021-03-31,3,H1,2
6781,2021-03-31,4,H1,2
6782,2021-04-02,1,H5,2
6783,2021-04-02,1,H5,1
6784,2021-04-02,1,H5,4
6785,2021-04-02,1,H5,3
6786,2021-04-02,3,H6,2
6787,2021-04-02,3,H6,1
6788,2021-04-02,3,H6,2
6789,2021-04-02,3,H6,3
6790,2021-04-02,4,H6,4
6791,2021-04-02,4,H6,4
6792,2021-04-02,4,H6,1
6793,2021-04-02,4,H6,0
6794,2021-04-02,4,H6,0
6795,2021-04-03,1,H1,4
6796,2021-04-03,2,AB2,3
6797,2021-04-03,2,AB2,0
6798,2021-04-03,2,AB2,0
6799,2021-04-03,3,H6,4
6800,2021-04-03,3,H6,0
6801,2021-04-03,3,H6,3
6802,2021-04-03,3,H6,0
6803,2021-04-03,4,H1,0
6804,2021-04-04,1,H1,0
6805,2021-04-04,3,C3,4
6806,2021-04-04,3,C3,1
6807,2021-04-04,3,C3,0
6808,2021-04-04,3,C3,4
6809,2021-04-04,4,H6,0
6810,2021-04-04,4,H6,4
6811,2021-04-04,4,H6,0
6812,2021-04-04,4,H6,4
6813,2021-04-04,4,H6,4
6814,2021-04-05,1,H1,1
6815,2021-04-05,3,H6,1
6816,2021-04-05,3,H6,0
6817,2021-04-05,3,H6,4
6818,2021-04-05,3,H6,1
6819,2021-04-06,1,H4,3
6820,2021-04-06,1,H4,1
6821,2021-04-06,3,C3,1
6822,2021-04-06,3,C3,0
6823,2021-04-06,3,C3,1
6824,2021-04-06,3,C3,1
6825,2021-04-06,4,H5,2
6826,2021-04-06,4,H5,0
6827,2021-04-06,4,H5,4
6828,2021-04-06,4,H5,1
6829,2021-04-06,4,H5,4
6830,2021-04-07,2,AB2,2
6831,2021-04-07,2,AB2,3
6832,2021-04-07,2,AB2,4
6833,2021-04-08,2,AB1,1
6834,2021-04-08,2,AB1,1
6835,2021-04-08,2,AB1,2
6836,2021-04-08,3,H5,1
6837,2021-04-08,3,H5,3
6838,2021-04-08,3,H5,3
6839,2021-04-08,3,H5,4
6840,2021-04-08,4,H2,3
6841,2021-04-09,2,MBA,1
6842,2021-04-09,2,MBA,1
6843,2021-04-09,2,MBA,4
6844,2021-04-10,1,H1,3
6845,2021-04-10,3,H1,0
6846,2021-04-10,4,H5,1
6847,2021-04-10,4,H5,0
6848,2021-04-10,4,H5,3
6849,2021-04-10,4,H5,3
6850,2021-04-10,4,H5,2
6851,2021-04-11,3,C2,2
6852,2021-04-11,3,C2,0
6853,2021-04-11,3,C2,0
6854,2021-04-11,3,C2,1
6855,2021-04-11,3,C2,3
6856,2021-04-11,3,C2,3
6857,2021-04-12,2,AB2,3
6858,2021-04-12,2,AB2,2
6859,2021-04-12,2,AB2,4
6860,2021-04-12,3,H5,2
6861,2021-04-12,3,H5,1
6862,2021-04-12,3,H5,4
6863,2021-04-12,3,H5,1
6864,2021-04-13,1,H4,0
6865,2021-04-13,1,H4,4
6866,2021-04-13,4,H1,4
6867,2021-04-14,3,C1,4
6868,2021-04-14,3,C1,2
6869,2021-04-14,3,C1,4
6870,2021-04-15,3,H3,0
6871,2021-04-15,3,H3,2
6872,2021-04-15,4,H6,4
6873,2021-04-15,4,H6,4
6874,2021-04-15,4,H6,0
6875,2021-04-15,4,H6,0
6876,2021-04-15,4,H6,3
6877,2021-04-16,1,H4,3
6878,2021-04-16,1,H4,1
6879,2021-04-16,3,H4,0
6880,2021-04-16,3,H4,0
6881,2021-04-17,1,E,0
6882,2021-04-17,1,E,2
6883,2021-04-17,1,E,0
6884,2021-04-17,1,E,3
6885,2021-04-17,3,C1,3
6886,2021-04-17,3,C1,3
6887,2021-04-17,3,C1,2
6888,2021-04-17,4,H2,1
6889,2021-04-18,3,H1,2
6890,2021-04-19,1,H5,4
6891,2021-04-19,1,H5,0
6892,2021-04-19,1,H5,1
6893,2021-04-19,1,H5,3
6894,2021-04-19,3,C2,3
6895,2021-04-19,3,C2,2
6896,2021-04-19,3,C2,1
6897,2021-04-19,3,C2,3
6898,2021-04-19,3,C2,2
6899,2021-04-19,3,C2,1
6900,2021-04-20,1,E,1
6901,2021-04-20,1,E,0
6902,2021-04-20,1,E,1
6903,2021-04-20,1,E,0
6904,2021-04-20,3,H3,4
6905,2021-04-20,3,H3,4
6906,2021-04-20,4,H3,4
6907,2021-04-20,4,H3,3
6908,2021-04-21,3,C3,1
6909,2021-04-21,3,C3,3
6910,2021-04-21,3,C3,3
6911,2021-04-21,3,C3,2
6912,2021-04-21,4,H6,2
6913,2021-04-21,4,H6,1
6914,2021-04-21,4,H6,3
6915,2021-04-21,4,H6,2
6916,2021-04-21,4,H6,3
6917,2021-04-22,3,H4,3
6918,2021-04-22,3,H4,3
6919,2021-04-23,3,C1,1
6920,2021-04-23,3,C1,3
6921,2021-04-23,3,C1,0
6922,2021-04-23,4,H2,1
6923,2021-04-24,1,H5,4
6924,2021-04-24,1,H5,0
6925,2021-04-24,1,H5,0
6926,2021-04-24,1,H5,4
6927,2021-04-24,2,AB2,0
6928,2021-04-24,2,AB2,2
6929,2021-04-24,2,AB2,1
6930,2021-04-24,4,H3,0
6931,2021-04-24,4,H3,0
6932,2021-04-25,1,H2,2
6933,2021-04-25,2,AB3,2
6934,2021-04-25,2,AB3,3
6935,2021-04-25,2,AB3,1
6936,2021-04-25,2,AB3,4
6937,2021-04-25,4,H3,4
6938,2021-04-25,4,H3,1
6939,2021-04-26,1,H5,4
6940,2021-04-26,1,H5,1
6941,2021-04-26,1,H5,3
6942,2021-04-26,1,H5,4
6943,2021-04-26,2,AB2,1
6944,2021-04-26,2,AB2,0
6945,2021-04-26,2,AB2,3
6946,2021-04-26,3,C3,3
6947,2021-04-26,3,C3,2
6948,2021-04-26,3,C3,2
6949,2021-04-26,3,C3,2
6950,2021-04-27,1,H4,0
6951,2021-04-27,1,H4,3
6952,2021-04-27,2,MBA,2
6953,2021-04-27,2,MBA,4
6954,2021-04-27,2,MBA,1
6955,2021-04-27,4,H6,2
6956,2021-04-27,4,H6,2
6957,2021-04-27,4,H6,1
6958,2021-04-27,4,H6,2
6959,2021-04-27,4,H6,0
6960,2021-04-29,3,H2,2
6961,2021-04-30,3,H2,2
6962,2021-04-30,4,H1,1
6963,2021-05-01,1,E,2
6964,2021-05-01,1,E,1
6965,2021-05-01,1,E,3
6966,2021-05-01,1,E,0
6967,2021-05-01,3,C2,1
6968,2021-05-01,3,C2,1
6969,2021-05-01,3,C2,2
6970,2021-05-01,3,C2,1
6971,2021-05-01,3,C2,2
6972,2021-05-01,3,C2,4
6973,2021-05-02,1,H3,1
6974,2021-05-02,1,H3,4
6975,2021-05-02,1,H3,2
6976,2021-05-02,3,H6,1
6977,2021-05-02,3,H6,0
6978,2021-05-02,3,H6,4
6979,2021-05-02,3,H6,0
6980,2021-05-03,1,E,1
6981,2021-05-03,1,E,2
6982,2021-05-03,1,E,0
6983,2021-05-03,1,E,2
6984,2021-05-03,3,H2,0
6985,2021-05-04,1,H1,4
6986,2021-05-04,3,H2,2
6987,2021-05-05,3,H1,2
6988,2021-05-05,4,H1,1
6989,2021-05-06,1,H2,3
6990,2021-05-06,4,H1,1
6991,2021-05-07,1,E,3
6992,2021-05-07,1,E,3
6993,2021-05-07,1,E,1
6994,2021-05-07,1,E,3
6995,2021-05-07,3,H6,3
6996,2021-05-07,3,H6,4
6997,2021-05-07,3,H6,3
6998,2021-05-07,3,H6,1
6999,2021-05-07,4,H2,4
7000,2021-05-08,1,H3,4
7001,2021-05-08,1,H3,3
7002,2021-05-08,1,H3,3
7003,2021-05-08,3,H1,4
7004,2021-05-08,4,E,2
7005,2021-05-08,4,E,1
7006,2021-05-08,4,E,0
7007,2021-05-08,4,E,2
7008,2021-05-09,3,H1,2
7009,2021-05-09,4,H3,2
7010,2021-05-09,4,H3,3
7011,2021-05-10,1,E,0
7012,2021-05-10,1,E,4
7013,2021-05-10,1,E,2
7014,2021-05-10,1,E,3
7015,2021-05-10,3,H5,3
7016,2021-05-10,3,H5,1
7017,2021-05-10,3,H5,0
7018,2021-05-10,3,H5,0
7019,2021-05-10,4,H1,3
7020,2021-05-11,4,H5,2
7021,2021-05-11,4,H5,3
7022,2021-05-11,4,H5,1
7023,2021-05-11,4,H5,0
7024,2021-05-11,4,H5,1
7025,2021-05-12,1,H1,3
7026,2021-05-12,2,AB3,2
7027,2021-05-12,2,AB3,3
7028,2021-05-12,2,AB3,4
7029,2021-05-12,2,AB3,1
7030,2021-05-12,3,H1,0
7031,2021-05-13,3,C1,0
7032,2021-05-13,3,C1,1
7033,2021-05-13,3,C1,0
7034,2021-05-13,4,H3,2
7035,2021-05-13,4,H3,2
7036,2021-05-15,2,AB1,3
7037,2021-05-15,2,AB1,3
7038,2021-05-15,2,AB1,1
7039,2021-05-15,3,H2,0
7040,2021-05-15,4,H2,4
7041,2021-05-16,1,E,0
7042,2021-05-16,1,E,0
7043,2021-05-16,1,E,2
7044,2021-05-16,1,E,4
7045,2021-05-17,3,H5,3
7046,2021-05-17,3,H5,2
7047,2021-05-17,3,H5,2
7048,2021-05-17,3,H5,0
7049,2021-05-19,2,MBA,0
7050,2021-05-19,2,MBA,2
7051,2021-05-19,2,MBA,3
7052,2021-05-19,3,C1,3
7053,2021-05-19,3,C1,2
7054,2021-05-19,3,C1,2
7055,2021-05-19,4,E,4
7056,2021-05-19,4,E,2
7057,2021-05-19,4,E,2
7058,2021-05-19,4,E,1
7059,2021-05-20,1,H4,0
7060,2021-05-20,1,H4,3
7061,2021-05-21,2,MBA,1
7062,2021-05-21,2,MBA,4
7063,2021-05-21,2,MBA,3
7064,2021-05-21,3,C1,4
7065,2021-05-21,3,C1,1
7066,2021-05-21,3,C1,3
7067,2021-05-22,1,H1,1
7068,2021-05-22,3,H6,2
7069,2021-05-22,3,H6,2
7070,2021-05-22,3,H6,4
7071,2021-05-22,3,H6,0
7072,2021-05-22,4,H6,3
7073,2021-05-22,4,H6,2
7074,2021-05-22,4,H6,2
7075,2021-05-22,4,H6,3
7076,2021-05-22,4,H6,2
7077,2021-05-23,1,H3,3
7078,2021-05-23,1,H3,2
7079,2021-05-23,1,H3,1
7080,2021-05-23,2,AB1,0
7081,2021-05-23,2,AB1,1
7082,2021-05-23,2,AB1,3
7083,2021-05-23,3,C3,4
7084,2021-05-23,3,C3,1
7085,2021-05-23,3,C3,0
7086,2021-05-23,3,C3,4
7087,2021-05-24,3,H5,1
7088,2021-05-24,3,H5,0
7089,2021-05-24,3,H5,1
7090,2021-05-24,3,H5,4
7091,2021-05-24,4,H1,1
7092,2021-05-25,1,H1,0
7093,2021-05-25,2,AB2,2
7094,2021-05-25,2,AB2,0
7095,2021-05-25,2,AB2,4
7096,2021-05-25,4,H2,3
7097,2021-05-26,3,H3,1
7098,2021-05-26,3,H3,2
7099,2021-05-27,2,AB1,2
7100,2021-05-27,2,AB1,1
7101,2021-05-27,2,AB1,0
7102,2021-05-27,3,H3,3
7103,2021-05-27,3,H3,1
7104,2021-05-28,3,H4,1
7105,2021-05-28,3,H4,4
7106,2021-05-29,1,E,2
7107,2021-05-29,1,E,1
7108,2021-05-29,1,E,2
7109,2021-05-29,1,E,0
7110,2021-05-29,3,H6,1
7111,2021-05-29,3,H6,4
7112,2021-05-29,3,H6,4
7113,2021-05-29,3,H6,0
7114,2021-05-29,4,H4,0
7115,2021-05-29,4,H4,3
7116,2021-05-30,1,H3,0
7117,2021-05-30,1,H3,2
7118,2021-05-30,1,H3,0
7119,2021-05-30,3,C3,0
7120,2021-05-30,3,C3,1
7121,2021-05-30,3,C3,0
7122,2021-05-30,3,C3,1
7123,2021-05-30,4,H4,2
7124,2021-05-30,4,H4,4
7125,2021-05-31,4,E,2
7126,2021-05-31,4,E,2
7127,2021-05-31,4,E,4
7128,2021-05-31,4,E,1
7129,2021-06-01,1,H5,3
7130,2021-06-01,1,H5,1
7131,2021-06-01,1,H5,0
7132,2021-06-01,1,H5,2
7133,2021-06-01,2,AB1,0
7134,2021-06-01,2,AB1,2
7135,2021-06-01,2,AB1,2
7136,2021-06-02,1,H1,3
7137,2021-06-02,3,H5,1
7138,2021-06-02,3,H5,0
7139,2021-06-02,3,H5,1
7140,2021-06-02,3,H5,4
7141,2021-06-03,3,C2,4
7142,2021-06-03,3,C2,4
7143,2021-06-03,3,C2,1
7144,2021-06-03,3,C2,0
7145,2021-06-03,3,C2,1
7146,2021-06-03,3,C2,1
7147,2021-06-03,4,H1,2
7148,2021-06-04,1,H3,1
7149,2021-06-04,1,H3,2
7150,2021-06-04,1,H3,3
7151,2021-06-04,3,H2,1
7152,2021-06-04,4,E,2
7153,2021-06-04,4,E,3
